City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
257,Mirnyy,RU,62.5353,113.9611,23.47,90,100,12.12,light snow
258,Kavieng,PG,-2.5744,150.7967,84.22,62,50,3.94,scattered clouds
259,Walla Walla,US,46.0646,-118.343,42.01,68,0,3.0,clear sky
260,Manzhouli,CN,49.6,117.4333,38.73,38,0,15.35,clear sky
261,Plettenberg Bay,ZA,-34.0527,23.3716,64.98,79,79,4.9,broken clouds
262,Daru,PG,-9.0763,143.2092,83.95,75,97,10.65,overcast clouds
263,Awbari,LY,26.5921,12.7805,56.28,72,84,16.64,broken clouds
264,Pevek,RU,69.7008,170.3133,-13.27,78,1,7.54,clear sky
265,Pangnirtung,CA,66.1451,-65.7125,-17.25,97,92,2.3,overcast clouds
266,Wiset Chai Chan,TH,14.5989,100.3617,99.0,48,0,4.0,clear sky
267,Baikunthpur,IN,23.25,82.55,87.96,20,0,4.36,clear sky
268,Atambua,ID,-9.1061,124.8925,81.52,77,99,2.66,overcast clouds
269,Port-Gentil,GA,-0.7193,8.7815,80.74,81,100,5.41,moderate rain
270,Wick,GB,58.4333,-3.0833,37.4,81,40,16.11,scattered clouds
271,Nsoko,SZ,-27.0333,31.95,69.58,88,51,6.51,broken clouds
272,Kruisfontein,ZA,-34.0033,24.7314,66.99,83,79,3.0,broken clouds
273,Veraval,IN,20.9,70.3667,78.35,56,0,6.08,clear sky
274,Broome,US,42.2506,-75.833,55.0,82,75,10.36,broken clouds
275,Kahului,US,20.8947,-156.47,72.0,94,75,10.36,moderate rain
276,Luwuk,ID,-0.9516,122.7875,85.59,71,98,1.95,light rain
277,Emmett,US,43.8735,-116.4993,44.6,33,1,8.05,clear sky
278,Marsa Matruh,EG,31.3525,27.2453,57.2,58,75,17.27,broken clouds
279,Vanavara,RU,60.34,102.2797,18.57,85,100,11.14,overcast clouds
280,Shache,CN,38.4167,77.2406,55.47,26,100,2.82,overcast clouds
281,Lac Du Bonnet,CA,50.2536,-96.0612,12.99,100,98,5.01,overcast clouds
282,Mareeba,AU,-17.0,145.4333,90.0,55,65,16.11,broken clouds
283,Chapais,CA,49.7834,-74.8492,37.4,75,90,16.11,overcast clouds
284,Arraial Do Cabo,BR,-22.9661,-42.0278,75.9,90,82,13.96,broken clouds
285,Greenville,US,35.6127,-77.3663,61.0,63,1,8.05,clear sky
286,Taoudenni,ML,22.6783,-3.9836,62.74,36,0,15.99,clear sky
287,Misratah,LY,32.3754,15.0925,56.16,66,20,5.35,few clouds
288,Kutum,SD,14.2,24.6667,66.02,13,6,9.8,clear sky
289,Da Nang,VN,16.0678,108.2208,84.2,65,40,6.91,scattered clouds
290,Talnakh,RU,69.4865,88.3972,-24.9,97,100,11.77,overcast clouds
291,Haines Junction,CA,60.7522,-137.5108,23.0,50,99,11.5,overcast clouds
292,Yeppoon,AU,-23.1333,150.7333,89.6,43,11,8.05,few clouds
293,Sinnamary,GF,5.3833,-52.95,77.38,88,100,11.74,light rain
294,Mount Gambier,AU,-37.8333,140.7667,86.0,26,55,16.11,broken clouds
295,Amahai,ID,-3.3333,128.9167,82.62,75,99,2.89,light rain
296,Shaoyang,CN,27.2315,111.4525,60.51,68,76,1.86,broken clouds
297,Namibe,AO,-15.1961,12.1522,74.43,81,74,2.82,broken clouds
298,Kasangulu,CD,-4.5911,15.1708,73.4,88,40,1.14,scattered clouds
299,Rawson,AR,-43.3002,-65.1023,67.24,43,73,11.56,broken clouds
300,Ulladulla,AU,-35.35,150.4667,77.0,73,75,4.61,light rain
301,Kushmurun,KZ,52.4503,64.6311,-0.51,96,100,7.72,light snow
302,Burdur,TR,37.7203,30.2908,30.2,64,0,3.44,clear sky
303,Nouakchott,MR,18.0858,-15.9785,68.0,21,91,6.91,sand
304,Senno,RU,59.5336,33.9167,10.0,65,2,1.99,clear sky
305,Santo Domingo,DO,18.5001,-69.9886,72.0,94,40,6.31,scattered clouds
306,Grand Gaube,MU,-20.0064,57.6608,79.0,78,35,3.0,light rain
307,Fortuna,US,40.5982,-124.1573,48.0,93,75,4.61,broken clouds
308,Kieta,PG,-6.2167,155.6333,84.33,73,68,5.12,light rain
309,Mtwara,TZ,-10.2667,40.1833,75.2,94,20,8.05,few clouds
310,Blue Springs,US,39.0169,-94.2816,48.99,53,75,5.75,broken clouds
311,Quatre Cocos,MU,-20.2078,57.7625,79.0,83,75,9.22,light rain
312,Tomatlan,MX,19.9333,-105.25,64.87,91,0,1.97,clear sky
313,Tiarei,PF,-17.5333,-149.3333,84.0,74,20,12.66,light rain
314,Talcahuano,CL,-36.7167,-73.1167,57.2,88,0,4.61,clear sky
315,Otane,NZ,-39.8833,176.6333,64.99,67,77,5.01,broken clouds
316,Kaitangata,NZ,-46.2817,169.8464,64.99,66,7,5.01,clear sky
317,Ormara,PK,25.2088,64.6357,73.62,75,0,2.68,clear sky
318,Fairlie,GB,55.756,-4.8556,39.99,87,75,18.41,broken clouds
319,Vanimo,PG,-2.6741,141.3028,86.54,63,69,7.02,broken clouds
320,Antofagasta,CL,-23.65,-70.4,68.0,83,0,3.44,clear sky
321,Chimoio,MZ,-19.1164,33.4833,71.6,100,40,2.3,scattered clouds
322,Cockburn Town,TC,21.4612,-71.1419,74.62,81,53,21.52,broken clouds
323,Luanda,AO,-8.8368,13.2343,80.6,83,75,4.61,broken clouds
324,Pouembout,NC,-21.1333,164.9,82.17,65,93,7.72,overcast clouds
325,Mayor Pablo Lagerenza,PY,-19.9309,-60.7718,79.45,44,75,4.29,broken clouds
326,Vestmannaeyjar,IS,63.4427,-20.2734,37.29,65,80,11.68,broken clouds
327,San Nicolas,PH,18.1725,120.5953,89.6,45,20,5.75,few clouds
328,Shamary,RU,57.3434,58.2199,-1.12,96,100,6.62,overcast clouds
329,Karratha,AU,-20.7377,116.8463,92.88,49,3,12.26,clear sky
330,Tilichiki,RU,60.4667,166.1,29.21,95,100,20.4,light snow
